% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=732654, Sat Jan 19 19:56:44 2013
1 7 0.384804213094 1.0 7.63349494255 7.6343618445874730e+00 7.63454102805 7.63453707545 1.0 1.0
2 13 0.386270126133 1.02005735465 7.63349494255 7.6345436631137753e+00 7.63454893325 7.63454629818 1.0 1.0
3 19 0.383733128389 1.22001786245 7.63349494255 7.6345489332482739e+00 7.63454498065 7.63454893325 1.0 1.0
4 25 0.311367820984 1.33632459306 7.63349494255 7.6345502507821825e+00 7.63455025078 7.63455025078 1.0 1.0
5 31 0.223733068662 1.31307446734 7.63349494255 7.6345502507821825e+00 7.63455156832 7.63455156832 1.0 1.0
6 37 0.188780950961 1.29483442316 7.63349494255 7.6345515683162057e+00 7.63455156832 7.63455156832 1.0 1.0
7 43 0.240007823771 1.36905321774 7.63349494255 7.6345502507821825e+00 7.63455156832 7.63455156832 1.0 1.0
8 49 0.229228902391 1.46424287881 7.63349494255 7.6345489332482739e+00 7.63455025078 7.63455156832 1.0 1.0
9 55 0.206263374786 1.36893516765 7.63349494255 7.6345502507821825e+00 7.63455025078 7.63455156832 1.0 1.0
10 61 0.213681932212 1.39285208182 7.63349494255 7.6345489332482739e+00 7.63455025078 7.63455025078 1.0 1.0
11 67 0.225724556183 1.59256266309 7.63349494255 7.6345476157144789e+00 7.63454893325 7.63454893325 1.0 1.0
12 73 0.209350649821 1.75002820956 7.63349494255 7.6345476157144789e+00 7.63454893325 7.63454893325 1.0 1.0
13 79 0.277173894524 1.82627767612 7.63349494255 7.6345436631137753e+00 7.63454761571 7.63454893325 1.0 1.0
14 85 0.273120756881 2.15280027614 7.63349494255 7.6345436631137753e+00 7.63454629818 7.63454366311 1.0 1.0
15 91 0.391499890705 1.98210742792 7.63349494255 7.6345436631137753e+00 7.63454498065 7.63454629818 1.0 1.0
16 97 0.320920896971 1.09949466962 7.63349494255 7.6345449806472292e+00 7.63454761571 7.63455025078 1.0 1.0
17 103 0.497433246669 1.11894621663 7.63349494255 7.6345476157144789e+00 7.63454761571 7.63454893325 1.0 1.0
18 109 0.5568743761 1.12678252255 7.63349494255 7.6345476157144789e+00 7.63455025078 7.63454893325 1.0 1.0
19 115 0.568988464447 1.42877073534 7.63349494255 7.6345489332482739e+00 7.63455025078 7.63455025078 1.0 1.0
20 121 0.447671241689 1.45057117009 7.63349494255 7.6345476157144789e+00 7.63454761571 7.63454893325 1.0 1.0
21 127 0.613331200189 1.42831512539 7.63349494255 7.6345462981807968e+00 7.63454893325 7.63454629818 1.0 1.0
22 133 0.512132845419 1.1329663607 7.63349494255 7.6345436631137753e+00 7.63454629818 7.63454761571 1.0 1.0
23 139 0.531728558007 1.10602005929 7.63349494255 7.6345449806472292e+00 7.63454761571 7.63454498065 1.0 1.0
24 145 0.479174134384 1.09939106466 7.63349494255 7.6345436631137753e+00 7.63454629818 7.63454761571 1.0 1.0
25 151 0.398016985835 1.14557327511 7.63349494255 7.6345449806472292e+00 7.63454629818 7.63454893325 1.0 1.0
26 157 0.4396750431 1.11839789848 7.63349494255 7.6345436631137753e+00 7.63454629818 7.63454629818 1.0 1.0
27 163 0.369576956536 1.18359895029 7.63349494255 7.6345436631137753e+00 7.63454498065 7.63454761571 1.0 1.0
28 169 0.403896914667 1.17379380979 7.63349494255 7.6345423455804351e+00 7.63454498065 7.63454629818 1.0 1.0
29 175 0.355709636721 1.15851345115 7.63349494255 7.6345423455804351e+00 7.63454366311 7.63454234558 1.0 1.0
30 181 0.427866284424 1.1451848863 7.63349494255 7.6345423455804351e+00 7.63454234558 7.63454234558 1.0 1.0
31 187 0.332992669959 1.58476883549 7.63349494255 7.6345423455804351e+00 7.63454234558 7.63454234558 1.0 1.0
32 193 0.341199050415 1.55067864267 7.63349494255 7.6345423455804351e+00 7.63454366311 7.63454366311 1.0 1.0
33 199 0.307172275198 1.45258607474 7.63349494255 7.6345436631137753e+00 7.63454629818 7.63454761571 1.0 1.0
34 205 0.239751044837 1.35369443315 7.63349494255 7.6345436631137753e+00 7.63454498065 7.63454761571 1.0 1.0
35 211 0.217931118926 1.37779624671 7.63349494255 7.6345436631137753e+00 7.63454498065 7.63454629818 1.0 1.0
36 217 0.221417216741 1.46922465356 7.63349494255 7.6345436631137753e+00 7.63454366311 7.63454498065 1.0 1.0
37 223 0.181512229849 1.17172685639 7.63349494255 7.6345423455804351e+00 7.63454366311 7.63454366311 1.0 1.0
38 229 0.220329878517 1.13611861915 7.63349494255 7.6345436631137753e+00 7.63454498065 7.63454498065 1.0 1.0
39 235 0.17862799809 1.46177418482 7.63349494255 7.6345436631137753e+00 7.63454498065 7.63454498065 1.0 1.0
40 241 0.206057777856 1.49927147385 7.63349494255 7.6345436631137753e+00 7.63454366311 7.63454498065 1.0 1.0
41 247 0.169152454493 1.49213591077 7.63349494255 7.6345436631137753e+00 7.63454498065 7.63454498065 1.0 1.0
42 253 0.181375016545 1.48688665514 7.63349494255 7.6345436631137753e+00 7.63454498065 7.63454498065 1.0 1.0
43 259 0.157121850199 1.85818404083 7.63349494255 7.6345436631137753e+00 7.63454498065 7.63454498065 1.0 1.0
44 265 0.151274353032 1.93607687934 7.63349494255 7.6345436631137753e+00 7.63454366311 7.63454366311 1.0 1.0
45 271 0.199464108227 2.1476469165 7.63349494255 7.6345436631137753e+00 7.63454366311 7.63454498065 1.0 1.0
46 277 0.286283756069 1.59391640775 7.63349494255 7.6345436631137753e+00 7.63454366311 7.63454366311 1.0 1.0
