% # columns="iteration, evaluation, void, void, void, xmean", seed=744369, Wed Jan 30 21:56:14 2013 # scaling_of_variables: 1, typical_x: 0
0 0 0 0 0 -0.892333012279 -0.472056414839
1 7 0 0.0 nan -0.94195218199 -0.522514816394
2 13 0 0.0 nan -0.901319375106 -0.612460584144
3 19 0 0.0 nan -0.993040771466 -0.52605311399
4 25 0 0.0 nan -0.994633528181 -0.536130053882
5 31 0 0.0 nan -1.01242887633 -0.444502678178
6 37 0 0.0 nan -0.949907948501 -0.505851826633
7 43 0 0.0 nan -0.976972450595 -0.514471386917
8 49 0 0.0 nan -0.931047448526 -0.540472224864
9 55 0 0.0 nan -0.929832868685 -0.488151533039
