% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=744369, Wed Jan 30 21:56:14 2013
1 7 0.0905232206894 1.0 5.80706393766 5.8070639376555953e+00 5.97745927794 5.97985759309 
2 13 0.104611039883 1.12084640236 5.80706393766 5.9800791437952121e+00 5.98027504468 5.98033334913 
3 19 0.100350335537 1.22469760076 5.80706393766 5.9803531727122277e+00 5.98038932168 5.98040448095 
4 25 0.0805792667859 1.23993548664 5.80706393766 5.9804091453482897e+00 5.98041964025 5.98042313855 
5 31 0.0905869796648 1.22856475175 5.80706393766 5.9804254707498146e+00 5.98042780295 5.98042896905 
6 37 0.0817255670902 1.6201420364 5.80706393766 5.9804289690530403e+00 5.98043013515 5.98043013515 
7 43 0.0624477804315 1.68146043557 5.80706393766 5.9804301351543430e+00 5.98043013515 5.98043013515 
8 49 0.0632162941477 1.63379937389 5.80706393766 5.9804301351543430e+00 5.98043130126 5.98043130126 
9 55 0.067323504201 1.7538719217 5.80706393766 5.9804313012557593e+00 5.98043130126 5.98043130126 
