%  columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=744369, Wed Jan 30 21:56:14 2013
0 1 0.1 1.0 1.0 1.0 1.0
1 7 0.0905232206894 1.0 1.0 1.0 1.0
2 13 0.104611039883 0.992825136932 0.885781615433 0.885781615433 0.992825136932
3 19 0.100350335537 1.06451257105 0.869204422695 0.869204422695 1.06451257105
4 25 0.0805792667859 1.08554726193 0.875486889137 0.875486889137 1.08554726193
5 31 0.0905869796648 0.953132951749 0.775810107196 0.775810107196 0.953132951749
6 37 0.0817255670902 1.1363739551 0.701403907541 0.701403907541 1.1363739551
7 43 0.0624477804315 1.12949934167 0.671737091031 0.671737091031 1.12949934167
8 49 0.0632162941477 0.995381818231 0.609243603676 0.609243603676 0.995381818231
9 55 0.067323504201 1.01246237396 0.577272696733 0.577272696733 1.01246237396
